anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
LavaWorldHomeStage::stage_change::town::raw,LavaWorldHomeStage::stage_change::town::raw,change_stage_id,Luncheon Kingdom,LavaWorldHomeStage,overworld,town,raw,obj3860,-3925.648,2400.000,10174.180,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::start,LavaWorldHomeStage::start,stage_start,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::event::MoonRockActive_Luncheon,LavaWorldHomeStage::event::MoonRockActive_Luncheon,state_event,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,obj4881,13600.000,-100.000,-5650.000,StageData:progression_events,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldHomeStage::event::WorldPeace_Luncheon,LavaWorldHomeStage::event::WorldPeace_Luncheon,state_event,Luncheon Kingdom,LavaWorldHomeStage,overworld,,,,,,,progression_events,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldShopStage::stage_change::shop::raw,LavaWorldShopStage::stage_change::shop::raw,change_stage_id,Luncheon Kingdom,LavaWorldShopStage,subarea,shop,raw,obj6,0.000,-100.000,0.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldShopStage::start,LavaWorldShopStage::start,stage_start,Luncheon Kingdom,LavaWorldShopStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldShopStage::entrance::shop::sub_far,LavaWorldShopStage::entrance::shop::sub_far,entrance_side,Luncheon Kingdom,LavaWorldShopStage,subarea,shop,sub_far,obj6,0.000,-100.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldShopStage::entrance::shop::sub_near,LavaWorldShopStage::entrance::shop::sub_near,entrance_side,Luncheon Kingdom,LavaWorldShopStage,subarea,shop,sub_near,obj6,0.000,-100.000,0.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldTreasureStage::stage_change::TreasureEventWorldLava::raw,LavaWorldTreasureStage::stage_change::TreasureEventWorldLava::raw,change_stage_id,Luncheon Kingdom,LavaWorldTreasureStage,subarea,TreasureEventWorldLava,raw,obj6,0.000,-450.000,1250.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldTreasureStage::start,LavaWorldTreasureStage::start,stage_start,Luncheon Kingdom,LavaWorldTreasureStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_far,LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_far,entrance_side,Luncheon Kingdom,LavaWorldTreasureStage,subarea,TreasureEventWorldLava,sub_far,obj6,0.000,-450.000,1250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_near,LavaWorldTreasureStage::entrance::TreasureEventWorldLava::sub_near,entrance_side,Luncheon Kingdom,LavaWorldTreasureStage,subarea,TreasureEventWorldLava,sub_near,obj6,0.000,-450.000,1250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownExStage::stage_change::KeyMoveEx::raw,LavaWorldUpDownExStage::stage_change::KeyMoveEx::raw,change_stage_id,Luncheon Kingdom,LavaWorldUpDownExStage,subarea,KeyMoveEx,raw,obj326,-1100.000,400.000,2450.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownExStage::stage_change::KeyMoveExDokan::raw,LavaWorldUpDownExStage::stage_change::KeyMoveExDokan::raw,change_stage_id,Luncheon Kingdom,LavaWorldUpDownExStage,subarea,KeyMoveExDokan,raw,obj310,550.000,650.000,-7350.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownExStage::start,LavaWorldUpDownExStage::start,stage_start,Luncheon Kingdom,LavaWorldUpDownExStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownExStage::entrance::KeyMoveEx::sub_near,LavaWorldUpDownExStage::entrance::KeyMoveEx::sub_near,entrance_side,Luncheon Kingdom,LavaWorldUpDownExStage,subarea,KeyMoveEx,sub_near,obj326,-1100.000,400.000,2450.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaWorldUpDownExStage::entrance::KeyMoveExDokan::sub_far,LavaWorldUpDownExStage::entrance::KeyMoveExDokan::sub_far,entrance_side,Luncheon Kingdom,LavaWorldUpDownExStage,subarea,KeyMoveExDokan,sub_far,obj310,550.000,650.000,-7350.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaBonus1Zone::entrance::town::sub_near,LavaBonus1Zone::entrance::town::sub_near,entrance_side,Luncheon Kingdom,LavaBonus1Zone,subarea,town,sub_near,obj25,3.793,-250.000,600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
LavaBonus1Zone::entrance::town::sub_far,LavaBonus1Zone::entrance::town::sub_far,entrance_side,Luncheon Kingdom,LavaBonus1Zone,subarea,town,sub_far,obj25,3.793,-250.000,600.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
