anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
Special2WorldLavaStage::entrance::room2_start::home_out,Special2WorldLavaStage::entrance::room2_start::home_out,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room2_start,home_out,obj1253,60650.000,15852.501,-137850.000,EntranceDB:excluded,excluded,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::home_in,Special2WorldLavaStage::entrance::room3_start::home_in,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,home_in,obj2925,60700.000,17850.000,-150400.000,EntranceDB:excluded,excluded,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::room3_start::home_out,Special2WorldLavaStage::entrance::room3_start::home_out,entrance_side,Darker Side,Special2WorldLavaStage,subarea,room3_start,home_out,obj2925,60700.000,17850.000,-150400.000,EntranceDB:excluded,excluded,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::CP_Entrance::raw,Special2WorldLavaStage::stage_change::CP_Entrance::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,CP_Entrance,raw,obj178,250.000,-1600.000,-14950.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::MoonGoal::raw,Special2WorldLavaStage::stage_change::MoonGoal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,MoonGoal,raw,obj3264,54350.000,36250.000,-183600.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::restart::raw,Special2WorldLavaStage::stage_change::restart::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,restart,raw,obj2708,-650.000,-1600.000,-14650.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room2_goal::raw,Special2WorldLavaStage::stage_change::room2_goal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room2_goal,raw,obj1351,60700.000,16950.000,-146200.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room2_start::raw,Special2WorldLavaStage::stage_change::room2_start::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room2_start,raw,obj1253,60650.000,15852.501,-137850.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room3_goal::raw,Special2WorldLavaStage::stage_change::room3_goal::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room3_goal,raw,obj2450,60669.762,20500.000,-155704.906,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::stage_change::room3_start::raw,Special2WorldLavaStage::stage_change::room3_start::raw,change_stage_id,Darker Side,Special2WorldLavaStage,subarea,room3_start,raw,obj2925,60700.000,17850.000,-150400.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::start,Special2WorldLavaStage::start,stage_start,Darker Side,Special2WorldLavaStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::CP_Entrance::sub_near,Special2WorldLavaStage::entrance::CP_Entrance::sub_near,entrance_side,Darker Side,Special2WorldLavaStage,subarea,CP_Entrance,sub_near,obj178,250.000,-1600.000,-14950.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
Special2WorldLavaStage::entrance::MoonGoal::sub_far,Special2WorldLavaStage::entrance::MoonGoal::sub_far,entrance_side,Darker Side,Special2WorldLavaStage,subarea,MoonGoal,sub_far,obj3264,54350.000,36250.000,-183600.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
FastenerExStage::stage_change::FastenerEx::raw,FastenerExStage::stage_change::FastenerEx::raw,change_stage_id,Lake Kingdom,FastenerExStage,subarea,FastenerEx,raw,obj263,1000.000,200.000,450.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
FastenerExStage::start,FastenerExStage::start,stage_start,Lake Kingdom,FastenerExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
FastenerExStage::entrance::FastenerEx::sub_far,FastenerExStage::entrance::FastenerEx::sub_far,entrance_side,Lake Kingdom,FastenerExStage,subarea,FastenerEx,sub_far,obj263,1000.000,200.000,450.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
FastenerExStage::entrance::FastenerEx::sub_near,FastenerExStage::entrance::FastenerEx::sub_near,entrance_side,Lake Kingdom,FastenerExStage,subarea,FastenerEx,sub_near,obj263,1000.000,200.000,450.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
FrogPoisonExStage::stage_change::LakeWorldMoonEX1a::raw,FrogPoisonExStage::stage_change::LakeWorldMoonEX1a::raw,change_stage_id,Lake Kingdom,FrogPoisonExStage,subarea,LakeWorldMoonEX1a,raw,obj4566,64200.000,-850.000,36100.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
FrogPoisonExStage::stage_change::LakeWorldMoonEX1b::raw,FrogPoisonExStage::stage_change::LakeWorldMoonEX1b::raw,change_stage_id,Lake Kingdom,FrogPoisonExStage,subarea,LakeWorldMoonEX1b,raw,obj4567,58200.000,-500.000,22600.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
FrogPoisonExStage::start,FrogPoisonExStage::start,stage_start,Lake Kingdom,FrogPoisonExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
FrogPoisonExStage::entrance::LakeWorldMoonEX1a::sub_near,FrogPoisonExStage::entrance::LakeWorldMoonEX1a::sub_near,entrance_side,Lake Kingdom,FrogPoisonExStage,subarea,LakeWorldMoonEX1a,sub_near,obj4566,64200.000,-850.000,36100.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
FrogPoisonExStage::entrance::LakeWorldMoonEX1b::sub_far,FrogPoisonExStage::entrance::LakeWorldMoonEX1b::sub_far,entrance_side,Lake Kingdom,FrogPoisonExStage,subarea,LakeWorldMoonEX1b,sub_far,obj4567,58200.000,-500.000,22600.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
GotogotonExStage::stage_change::Goton::raw,GotogotonExStage::stage_change::Goton::raw,change_stage_id,Lake Kingdom,GotogotonExStage,subarea,Goton,raw,obj273,1750.000,-50.000,5750.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
GotogotonExStage::start,GotogotonExStage::start,stage_start,Lake Kingdom,GotogotonExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
GotogotonExStage::entrance::Goton::sub_far,GotogotonExStage::entrance::Goton::sub_far,entrance_side,Lake Kingdom,GotogotonExStage,subarea,Goton,sub_far,obj273,1750.000,-50.000,5750.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
GotogotonExStage::entrance::Goton::sub_near,GotogotonExStage::entrance::Goton::sub_near,entrance_side,Lake Kingdom,GotogotonExStage,subarea,Goton,sub_near,obj273,1750.000,-50.000,5750.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::CapTrampolineA::home_in,LakeWorldHomeStage::entrance::CapTrampolineA::home_in,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,CapTrampolineA,home_in,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::CapTrampolineB::home_out,LakeWorldHomeStage::entrance::CapTrampolineB::home_out,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,CapTrampolineB,home_out,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::FastenerEx::home_in,LakeWorldHomeStage::entrance::FastenerEx::home_in,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,FastenerEx,home_in,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::FastenerEx::home_out,LakeWorldHomeStage::entrance::FastenerEx::home_out,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,FastenerEx,home_out,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::Goton::home_in,LakeWorldHomeStage::entrance::Goton::home_in,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,Goton,home_in,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::Goton::home_out,LakeWorldHomeStage::entrance::Goton::home_out,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,Goton,home_out,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::LakeWorldMoonEX1a::home_in,LakeWorldHomeStage::entrance::LakeWorldMoonEX1a::home_in,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldMoonEX1a,home_in,obj752,1750.000,1040.000,5550.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::LakeWorldMoonEX1b::home_out,LakeWorldHomeStage::entrance::LakeWorldMoonEX1b::home_out,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldMoonEX1b,home_out,obj753,1750.000,800.912,6150.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::LakeWorldShop::home_in,LakeWorldHomeStage::entrance::LakeWorldShop::home_in,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldShop,home_in,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::entrance::LakeWorldShop::home_out,LakeWorldHomeStage::entrance::LakeWorldShop::home_out,entrance_side,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldShop,home_out,,,,,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::stage_change::LakeWorldMoonEX1a::raw,LakeWorldHomeStage::stage_change::LakeWorldMoonEX1a::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldMoonEX1a,raw,obj752,1750.000,1040.000,5550.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::stage_change::LakeWorldMoonEX1b::raw,LakeWorldHomeStage::stage_change::LakeWorldMoonEX1b::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldMoonEX1b,raw,obj753,1750.000,800.912,6150.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::stage_change::LakeWorldRacemanStart::raw,LakeWorldHomeStage::stage_change::LakeWorldRacemanStart::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldRacemanStart,raw,obj849,-800.000,492.861,3850.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::stage_change::StartPoint::raw,LakeWorldHomeStage::stage_change::StartPoint::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,StartPoint,raw,obj4,700.000,800.000,6350.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::start,LakeWorldHomeStage::start,stage_start,Lake Kingdom,LakeWorldHomeStage,overworld,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::event::MoonRockActive_Lake,LakeWorldHomeStage::event::MoonRockActive_Lake,state_event,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj552,4400.000,1200.000,-550.000,StageData:progression_events,todo,Runtime/stable anchor for graph initialization or event checks.
LakeWorldHomeStage::event::WorldPeace_Lake,LakeWorldHomeStage::event::WorldPeace_Lake,state_event,Lake Kingdom,LakeWorldHomeStage,overworld,,,,,,,progression_events,todo,Runtime/stable anchor for graph initialization or event checks.
LakeWorldShopStage::stage_change::LakeWorldShop::raw,LakeWorldShopStage::stage_change::LakeWorldShop::raw,change_stage_id,Lake Kingdom,LakeWorldShopStage,subarea,LakeWorldShop,raw,obj7,0.000,-100.000,50.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldShopStage::start,LakeWorldShopStage::start,stage_start,Lake Kingdom,LakeWorldShopStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
LakeWorldShopStage::entrance::LakeWorldShop::sub_far,LakeWorldShopStage::entrance::LakeWorldShop::sub_far,entrance_side,Lake Kingdom,LakeWorldShopStage,subarea,LakeWorldShop,sub_far,obj7,0.000,-100.000,50.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldShopStage::entrance::LakeWorldShop::sub_near,LakeWorldShopStage::entrance::LakeWorldShop::sub_near,entrance_side,Lake Kingdom,LakeWorldShopStage,subarea,LakeWorldShop,sub_near,obj7,0.000,-100.000,50.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj1323,LakeWorldTownZone::checkpoint::obj1323,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj1323,-5850.000,3950.000,-6300.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj1389,LakeWorldTownZone::checkpoint::obj1389,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj1389,-17700.000,-2550.000,-4850.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj220,LakeWorldTownZone::checkpoint::obj220,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj220,-13800.000,2340.001,-4850.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj583,LakeWorldTownZone::checkpoint::obj583,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj583,-8500.000,1650.000,1050.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj693,LakeWorldTownZone::checkpoint::obj693,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj693,-16500.000,-4000.000,-3150.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::checkpoint::obj839,LakeWorldTownZone::checkpoint::obj839,checkpoint_obj,Lake Kingdom,LakeWorldHomeStage,overworld,,,obj839,-6300.000,-2150.000,-3150.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::CapTrampolineA::raw,LakeWorldTownZone::stage_change::CapTrampolineA::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,CapTrampolineA,raw,obj628,-17300.000,2650.000,-8550.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::CapTrampolineB::raw,LakeWorldTownZone::stage_change::CapTrampolineB::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,CapTrampolineB,raw,obj632,-18150.000,1750.000,-7300.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::Come::raw,LakeWorldTownZone::stage_change::Come::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,Come,raw,obj560,-5850.000,3950.000,-5600.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::FastenerEx::raw,LakeWorldTownZone::stage_change::FastenerEx::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,FastenerEx,raw,obj918,-15700.000,-3050.000,-7750.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::Go::raw,LakeWorldTownZone::stage_change::Go::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,Go,raw,obj651,-7600.000,850.000,2450.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::Goton::raw,LakeWorldTownZone::stage_change::Goton::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,Goton,raw,obj9900972,-15100.000,-1750.000,-150.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
LakeWorldTownZone::stage_change::LakeWorldShop::raw,LakeWorldTownZone::stage_change::LakeWorldShop::raw,change_stage_id,Lake Kingdom,LakeWorldHomeStage,overworld,LakeWorldShop,raw,obj1114,-19750.000,-2550.000,-5200.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
TrampolineWallCatchExStage::stage_change::CapTrampolineA::raw,TrampolineWallCatchExStage::stage_change::CapTrampolineA::raw,change_stage_id,Lake Kingdom,TrampolineWallCatchExStage,subarea,CapTrampolineA,raw,obj529,-1000.000,-100.000,400.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
TrampolineWallCatchExStage::stage_change::CapTrampolineB::raw,TrampolineWallCatchExStage::stage_change::CapTrampolineB::raw,change_stage_id,Lake Kingdom,TrampolineWallCatchExStage,subarea,CapTrampolineB,raw,obj1027,-2800.000,600.000,-9500.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
TrampolineWallCatchExStage::start,TrampolineWallCatchExStage::start,stage_start,Lake Kingdom,TrampolineWallCatchExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,TrampolineWallCatchExStage::entrance::CapTrampolineA::sub_near,entrance_side,Lake Kingdom,TrampolineWallCatchExStage,subarea,CapTrampolineA,sub_near,obj529,-1000.000,-100.000,400.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
TrampolineWallCatchExStage::entrance::CapTrampolineB::sub_far,TrampolineWallCatchExStage::entrance::CapTrampolineB::sub_far,entrance_side,Lake Kingdom,TrampolineWallCatchExStage,subarea,CapTrampolineB,sub_far,obj1027,-2800.000,600.000,-9500.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::checkpoint::obj2899,ClashWorldHomeStage::checkpoint::obj2899,checkpoint_obj,Lost Kingdom,ClashWorldHomeStage,overworld,,,obj2899,-5580.000,32.581,2550.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::checkpoint::obj543,ClashWorldHomeStage::checkpoint::obj543,checkpoint_obj,Lost Kingdom,ClashWorldHomeStage,overworld,,,obj543,1600.000,2200.000,-3600.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::checkpoint::obj545,ClashWorldHomeStage::checkpoint::obj545,checkpoint_obj,Lost Kingdom,ClashWorldHomeStage,overworld,,,obj545,-2750.000,7248.565,4550.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::ClashWorldMoonEX2::home_in,ClashWorldHomeStage::entrance::ClashWorldMoonEX2::home_in,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,ClashWorldMoonEX2,home_in,obj1639,-1200.000,4100.000,3050.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::ClashWorldMoonEX2::home_out,ClashWorldHomeStage::entrance::ClashWorldMoonEX2::home_out,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,ClashWorldMoonEX2,home_out,obj1639,-1200.000,4100.000,3050.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::Kinopio::home_in,ClashWorldHomeStage::entrance::Kinopio::home_in,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,Kinopio,home_in,obj3798,-2800.041,7300.000,3200.073,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::Kinopio::home_out,ClashWorldHomeStage::entrance::Kinopio::home_out,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,Kinopio,home_out,obj3798,-2800.041,7300.000,3200.073,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::imomu_01::home_in,ClashWorldHomeStage::entrance::imomu_01::home_in,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,imomu_01,home_in,obj1640,6600.000,400.000,9000.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::entrance::imomu_02::home_out,ClashWorldHomeStage::entrance::imomu_02::home_out,entrance_side,Lost Kingdom,ClashWorldHomeStage,overworld,imomu_02,home_out,obj1641,5662.062,400.000,8631.596,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::ClashStart1::raw,ClashWorldHomeStage::stage_change::ClashStart1::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,ClashStart1,raw,obj2772,6700.000,400.000,13300.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::ClashWorldMoonEX2::raw,ClashWorldHomeStage::stage_change::ClashWorldMoonEX2::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,ClashWorldMoonEX2,raw,obj1639,-1200.000,4100.000,3050.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::Kinopio::raw,ClashWorldHomeStage::stage_change::Kinopio::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,Kinopio,raw,obj3798,-2800.041,7300.000,3200.073,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::imomu_01::raw,ClashWorldHomeStage::stage_change::imomu_01::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,imomu_01,raw,obj1640,6600.000,400.000,9000.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::stage_change::imomu_02::raw,ClashWorldHomeStage::stage_change::imomu_02::raw,change_stage_id,Lost Kingdom,ClashWorldHomeStage,overworld,imomu_02,raw,obj1641,5662.062,400.000,8631.596,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::start,ClashWorldHomeStage::start,stage_start,Lost Kingdom,ClashWorldHomeStage,overworld,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::event::MoonRockActive_Lost,ClashWorldHomeStage::event::MoonRockActive_Lost,state_event,Lost Kingdom,ClashWorldHomeStage,overworld,,,obj610,8200.000,-428.193,-1150.000,StageData:progression_events,todo,Runtime/stable anchor for graph initialization or event checks.
ClashWorldHomeStage::event::WorldPeace_Lost,ClashWorldHomeStage::event::WorldPeace_Lost,state_event,Lost Kingdom,ClashWorldHomeStage,overworld,,,,,,,progression_events,todo,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::stage_change::Kinopio::raw,ClashWorldShopStage::stage_change::Kinopio::raw,change_stage_id,Lost Kingdom,ClashWorldShopStage,subarea,Kinopio,raw,obj12,0.000,-100.000,50.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::stage_change::kinopio::raw,ClashWorldShopStage::stage_change::kinopio::raw,change_stage_id,Lost Kingdom,ClashWorldShopStage,subarea,kinopio,raw,obj2,0.000,0.000,-400.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::start,ClashWorldShopStage::start,stage_start,Lost Kingdom,ClashWorldShopStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::entrance::Kinopio::sub_far,ClashWorldShopStage::entrance::Kinopio::sub_far,entrance_side,Lost Kingdom,ClashWorldShopStage,subarea,Kinopio,sub_far,obj12,0.000,-100.000,50.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ClashWorldShopStage::entrance::Kinopio::sub_near,ClashWorldShopStage::entrance::Kinopio::sub_near,entrance_side,Lost Kingdom,ClashWorldShopStage,subarea,Kinopio,sub_near,obj12,0.000,-100.000,50.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::stage_change::imomu_01::raw,ImomuPoisonExStage::stage_change::imomu_01::raw,change_stage_id,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_01,raw,obj5483,-15200.000,-300.000,-4700.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::stage_change::imomu_02::raw,ImomuPoisonExStage::stage_change::imomu_02::raw,change_stage_id,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_02,raw,obj5484,-15300.000,-100.000,-27450.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::start,ImomuPoisonExStage::start,stage_start,Lost Kingdom,ImomuPoisonExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::entrance::imomu_01::sub_near,ImomuPoisonExStage::entrance::imomu_01::sub_near,entrance_side,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_01,sub_near,obj5483,-15200.000,-300.000,-4700.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
ImomuPoisonExStage::entrance::imomu_02::sub_far,ImomuPoisonExStage::entrance::imomu_02::sub_far,entrance_side,Lost Kingdom,ImomuPoisonExStage,subarea,imomu_02,sub_far,obj5484,-15300.000,-100.000,-27450.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::stage_change::ClashWorldMoonEX2::raw,JangoExStage::stage_change::ClashWorldMoonEX2::raw,change_stage_id,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,raw,obj278,460.000,100.000,2850.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::start,JangoExStage::start,stage_start,Lost Kingdom,JangoExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::entrance::ClashWorldMoonEX2::sub_far,JangoExStage::entrance::ClashWorldMoonEX2::sub_far,entrance_side,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,sub_far,obj278,460.000,100.000,2850.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
JangoExStage::entrance::ClashWorldMoonEX2::sub_near,JangoExStage::entrance::ClashWorldMoonEX2::sub_near,entrance_side,Lost Kingdom,JangoExStage,subarea,ClashWorldMoonEX2,sub_near,obj278,460.000,100.000,2850.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
CapAppearLavaLiftExStage::stage_change::LavaLiftEx::raw,CapAppearLavaLiftExStage::stage_change::LavaLiftEx::raw,change_stage_id,Luncheon Kingdom,CapAppearLavaLiftExStage,subarea,LavaLiftEx,raw,obj649,-400.000,0.000,900.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
CapAppearLavaLiftExStage::stage_change::LavaLiftExdokan::raw,CapAppearLavaLiftExStage::stage_change::LavaLiftExdokan::raw,change_stage_id,Luncheon Kingdom,CapAppearLavaLiftExStage,subarea,LavaLiftExdokan,raw,obj759,-200.000,1500.000,750.000,StageData,needs_name,Runtime/stable anchor for graph initialization or event checks.
CapAppearLavaLiftExStage::start,CapAppearLavaLiftExStage::start,stage_start,Luncheon Kingdom,CapAppearLavaLiftExStage,subarea,,,,,,,generated,seed,Runtime/stable anchor for graph initialization or event checks.
CapAppearLavaLiftExStage::entrance::LavaLiftEx::sub_near,CapAppearLavaLiftExStage::entrance::LavaLiftEx::sub_near,entrance_side,Luncheon Kingdom,CapAppearLavaLiftExStage,subarea,LavaLiftEx,sub_near,obj649,-400.000,0.000,900.000,EntranceDB,generated,Runtime/stable anchor for graph initialization or event checks.
