node_id,kingdom,stage,stage_display_name,area_scope,node_type,source,entrance_id,side,obj_id,display_name,x,y,z,scenario_indices,notes,status
SnowWorldLobby000Stage::entrance::RaceTrackExit::sub_far,Snow Kingdom,SnowWorldLobby000Stage,Class A Lobby,subarea,substage_entrance,EntranceDB,RaceTrackExit,sub_far,obj332,Substage far side: RaceTrackExit,14550.000,400.000,250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldLobby000Stage (fixed).,
SnowWorldShopStage::entrance::ShopDoor::sub_near,Snow Kingdom,SnowWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,ShopDoor,sub_near,obj27,Substage near side: ShopDoor,0.000,-100.000,-75.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldShopStage (fixed).,
SnowWorldShopStage::entrance::ShopDoor::sub_far,Snow Kingdom,SnowWorldShopStage,Crazy Cap Store,subarea,substage_entrance,EntranceDB,ShopDoor,sub_far,obj27,Substage far side: ShopDoor,0.000,-100.000,-75.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldShopStage (fixed).,
SnowWorldBalconyZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldBalconyZone,40750.000,-5650.000,41050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from SnowWorldBalconyZone.,
SnowWorldByugoZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldByugoZone,39150.000,-24550.000,-12050.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from SnowWorldByugoZone.,
SnowWorldGabuzouZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldGabuzouZone,-37200.000,-8250.000,41400.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from SnowWorldGabuzouZone.,
SnowWorldIcicleZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldIcicleZone,-35050.000,-2400.000,-16150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Embedded map landmark from SnowWorldIcicleZone.,
SnowWorldTownStage::stage_change::RaceEntrance::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,RaceEntrance,raw,obj1119,Stage Change RaceEntrance,-950.000,-10250.000,13250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=ChangeStageArea.,
SnowWorldTownStage::stage_change::RaceTrackExit::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,RaceTrackExit,raw,obj546,Stage Change RaceTrackExit,-950.000,-4800.000,7600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
SnowWorldTownStage::stage_change::ShopDoor::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,ShopDoor,raw,obj926,Stage Change ShopDoor,-1755.000,-4280.000,4480.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
SnowWorldTownStage::stage_change::SnowCostumeEx::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,SnowCostumeEx,raw,obj588,Stage Change SnowCostumeEx,-3900.000,-3050.000,8255.750,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DoorWarpStageChange.,
SnowWorldTownStage::stage_change::SnowUGEnt::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,SnowUGEnt,raw,obj1064,Stage Change SnowUGEnt,-950.000,-200.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=PlayerStartObjNoLink.,
SnowWorldTownStage::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_start,generated,,,,Default start,,,,,"Rename or split if this stage has multiple meaningful starts.

Outfit room can be reached with Climb | ((Dive & Vault) | (Dive & Wall Jump) | (Wall Jump & Vault) & NOT spin throw)",
SnowWorldTownZone::stage_change::SnowUGExit::raw,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,stage_change,StageData,SnowUGExit,raw,obj665,Stage Change SnowUGExit,-950.000,-3400.000,-1950.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Raw UnitConfigName=DokanStageChange.,
SnowWorldTownZone::start,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,embedded_zone,,,,SnowWorldTownZone,-900.000,-2400.000,8800.000,,Embedded map landmark from SnowWorldTownZone.,
SnowWorldTownStage::entrance::SnowCostumeEx::home_in,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,SnowCostumeEx,home_in,obj588,Home entrance: SnowCostumeEx,-3900.000,-3050.000,8255.750,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldCostumeStage (fixed).,
SnowWorldTownStage::entrance::SnowCostumeEx::home_out,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,SnowCostumeEx,home_out,obj588,Home return: SnowCostumeEx,-3900.000,-3050.000,8255.750,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldCostumeStage (fixed).,
SnowWorldTownStage::entrance::SnowUGExit::sub_near,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,substage_entrance,EntranceDB,SnowUGExit,sub_near,obj1060;obj665,Substage near side: SnowUGExit,-2150.000,1900.000,-750.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldHomeStage<->SnowWorldTownStage (fixed).,
SnowWorldTownStage::entrance::SnowUGExit::sub_far,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,substage_entrance,EntranceDB,SnowUGExit,sub_far,obj1060;obj665,Substage far side: SnowUGExit,-2150.000,1900.000,-750.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldHomeStage<->SnowWorldTownStage (fixed).,
SnowWorldTownStage::entrance::RaceEntrance::home_in,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,RaceEntrance,home_in,obj1119,Home entrance: RaceEntrance,-950.000,-10250.000,13250.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldLobby000Stage (fixed).,
SnowWorldTownStage::entrance::RaceTrackExit::home_out,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,RaceTrackExit,home_out,obj546,Home return: RaceTrackExit,-950.000,-4800.000,7600.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldLobby000Stage (fixed).,
SnowWorldTownStage::entrance::ShopDoor::home_in,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,ShopDoor,home_in,obj926,Home entrance: ShopDoor,-1755.000,-4280.000,4480.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldShopStage (fixed).,
SnowWorldTownStage::entrance::ShopDoor::home_out,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,home_entrance,EntranceDB,ShopDoor,home_out,obj926,Home return: ShopDoor,-1755.000,-4280.000,4480.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Vanilla door SnowWorldTownStage<->SnowWorldShopStage (fixed).,
SnowWorldLobby001Stage::place::new_place,Snow Kingdom,SnowWorldLobby001Stage,SnowWorldLobby001Stage,subarea,custom_place,editor,,,,Lobby Win,,,,,Human-authored logic place.,
SnowWorldLobby000Stage::place::new_place,Snow Kingdom,SnowWorldLobby000Stage,Class A Lobby,subarea,custom_place,editor,,,,Race Room,,,,,Human-authored logic place.,
SnowWorldTownStage::place::new_place,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,custom_place,editor,,,,Race Room Access,,,,,More or less the ability to complete The Gusty Barrier moon,
SnowWorldHomeStage::place::new_place,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,custom_place,editor,,,,Swim Moons Snow Kingdom,,,,,Human-authored logic place.,
SnowWorldHomeStage::entrance::SnowUGEnt::home_in,Snow Kingdom,SnowWorldHomeStage,Snow Kingdom,overworld,home_entrance,EntranceDB,SnowUGEnt,home_in,obj1058,Home entrance: SnowUGEnt,-950.000,-5300.000,150.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Story door SnowWorldHomeStage<->SnowWorldTownStage (vanilla unless Shuffle Story Loading Zones).,
SnowWorldTownStage::entrance::SnowUGEnt::sub_near,Snow Kingdom,SnowWorldTownStage,Shiveria Town,subarea,substage_entrance,EntranceDB,SnowUGEnt,sub_near,obj1064,Substage near side: SnowUGEnt,-950.000,-200.000,200.000,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14,Story door SnowWorldHomeStage<->SnowWorldTownStage (vanilla unless Shuffle Story Loading Zones).,
