anchor_id,node_id,anchor_kind,kingdom,stage,area_scope,change_stage_id,entrance_side,obj_id,x,y,z,source,status,notes
PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,PeachWorldPictureBossForestStage::entrance::BossForestA::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,BossForestA,sub_near,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,BossRaidB,sub_near,obj31,0.000,100.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,GiantWanderBossB,sub_near,obj31,0.000,100.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_far,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,MofumofuA,sub_far,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,PeachWorldPictureMofumofuStage::entrance::MofumofuA::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,MofumofuA,sub_near,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::BossRaidB::home_out,PeachWorldHomeStage::entrance::BossRaidB::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,BossRaidB,home_out,obj2751,2700.000,2600.000,-14500.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldHomeStage::entrance::GiantWanderBossB::home_out,PeachWorldHomeStage::entrance::GiantWanderBossB::home_out,entrance_side,Mushroom Kingdom,PeachWorldHomeStage,overworld,GiantWanderBossB,home_out,obj2750,-7950.000,-3600.000,4845.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_far,PeachWorldPictureBossRaidStage::entrance::BossRaidB::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,BossRaidB,sub_far,obj31,0.000,100.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_far,PeachWorldPictureGiantWanderBossStage::entrance::GiantWanderBossB::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,GiantWanderBossB,sub_far,obj31,0.000,100.000,1100.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_in,PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,PictureBossForest,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_out,PeachWorldPictureBossForestStage::entrance::PictureBossForest::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureBossForestStage,subarea,PictureBossForest,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeForestBossStage::entrance::PictureBossForest::sub_near,RevengeForestBossStage::entrance::PictureBossForest::sub_near,entrance_side,Mushroom Kingdom,RevengeForestBossStage,subarea,PictureBossForest,sub_near,obj561,0.000,3050.000,-300.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeForestBossStage::entrance::PictureBossForest::sub_far,RevengeForestBossStage::entrance::PictureBossForest::sub_far,entrance_side,Mushroom Kingdom,RevengeForestBossStage,subarea,PictureBossForest,sub_far,obj561,0.000,3050.000,-300.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_near,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_near,entrance_side,Mushroom Kingdom,RevengeBossKnuckleStage,subarea,PictureBossKnuckle,sub_near,obj203,0.000,0.000,2950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_far,RevengeBossKnuckleStage::entrance::PictureBossKnuckle::sub_far,entrance_side,Mushroom Kingdom,RevengeBossKnuckleStage,subarea,PictureBossKnuckle,sub_far,obj203,0.000,0.000,2950.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossMagmaStage::entrance::PictureBossMagma::sub_near,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_near,entrance_side,Mushroom Kingdom,RevengeBossMagmaStage,subarea,PictureBossMagma,sub_near,obj5970,-11100.000,18450.000,7800.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossMagmaStage::entrance::PictureBossMagma::sub_far,RevengeBossMagmaStage::entrance::PictureBossMagma::sub_far,entrance_side,Mushroom Kingdom,RevengeBossMagmaStage,subarea,PictureBossMagma,sub_far,obj5970,-11100.000,18450.000,7800.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_in,PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,PictureBossRaid,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_out,PeachWorldPictureBossRaidStage::entrance::PictureBossRaid::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureBossRaidStage,subarea,PictureBossRaid,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,RevengeBossRaidStage::entrance::PictureBossRaid::sub_near,entrance_side,Mushroom Kingdom,RevengeBossRaidStage,subarea,PictureBossRaid,sub_near,obj299,0.000,50.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,RevengeBossRaidStage::entrance::PictureBossRaid::sub_far,entrance_side,Mushroom Kingdom,RevengeBossRaidStage,subarea,PictureBossRaid,sub_far,obj299,0.000,50.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_in,PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,PictureGiantWanderBoss,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_out,PeachWorldPictureGiantWanderBossStage::entrance::PictureGiantWanderBoss::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureGiantWanderBossStage,subarea,PictureGiantWanderBoss,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_near,entrance_side,Mushroom Kingdom,RevengeGiantWanderBossStage,subarea,PictureGiantWanderBoss,sub_near,obj2710,-250.000,1550.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,RevengeGiantWanderBossStage::entrance::PictureGiantWanderBoss::sub_far,entrance_side,Mushroom Kingdom,RevengeGiantWanderBossStage,subarea,PictureGiantWanderBoss,sub_far,obj2710,-250.000,1550.000,200.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_in,PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,PictureMofumofu,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_out,PeachWorldPictureMofumofuStage::entrance::PictureMofumofu::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureMofumofuStage,subarea,PictureMofumofu,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeMofumofuStage::entrance::PictureMofumofu::sub_near,RevengeMofumofuStage::entrance::PictureMofumofu::sub_near,entrance_side,Mushroom Kingdom,RevengeMofumofuStage,subarea,PictureMofumofu,sub_near,obj69,0.000,150.000,-6250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
RevengeMofumofuStage::entrance::PictureMofumofu::sub_far,RevengeMofumofuStage::entrance::PictureMofumofu::sub_far,entrance_side,Mushroom Kingdom,RevengeMofumofuStage,subarea,PictureMofumofu,sub_far,obj69,0.000,150.000,-6250.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::stage_change::BossMagmaA::raw,PeachWorldPictureBossMagmaStage::stage_change::BossMagmaA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,BossMagmaA,raw,obj25,0.000,-100.000,1700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::start,PeachWorldPictureBossMagmaStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,BossMagmaA,sub_far,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,PeachWorldPictureBossMagmaStage::entrance::BossMagmaA::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,BossMagmaA,sub_near,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_in,PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,PictureBossMagma,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_out,PeachWorldPictureBossMagmaStage::entrance::PictureBossMagma::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureBossMagmaStage,subarea,PictureBossMagma,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::stage_change::BossKnuckleA::raw,PeachWorldPictureBossKnuckleStage::stage_change::BossKnuckleA::raw,change_stage_id,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,BossKnuckleA,raw,obj25,0.000,-100.000,1700.000,StageData,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::start,PeachWorldPictureBossKnuckleStage::start,stage_start,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,,,,,,,generated,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_far,entrance_side,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,BossKnuckleA,sub_far,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,PeachWorldPictureBossKnuckleStage::entrance::BossKnuckleA::sub_near,entrance_side,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,BossKnuckleA,sub_near,obj25,0.000,-100.000,1700.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_in,PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_in,entrance_side,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,PictureBossKnuckle,home_in,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_out,PeachWorldPictureBossKnuckleStage::entrance::PictureBossKnuckle::home_out,entrance_side,Mushroom Kingdom,PeachWorldPictureBossKnuckleStage,subarea,PictureBossKnuckle,home_out,obj30,0.000,600.000,-900.000,EntranceDB,,Runtime/stable anchor for graph initialization or event checks.
